video_id,mfcc1_mean_mean,mfcc1_mean_std,mfcc1_std_mean,mfcc1_std_std,mfcc2_mean_mean,mfcc2_mean_std,mfcc2_std_mean,mfcc2_std_std,mfcc3_mean_mean,mfcc3_mean_std,mfcc3_std_mean,mfcc3_std_std,mfcc4_mean_mean,mfcc4_mean_std,mfcc4_std_mean,mfcc4_std_std,mfcc5_mean_mean,mfcc5_mean_std,mfcc5_std_mean,mfcc5_std_std,mfcc6_mean_mean,mfcc6_mean_std,mfcc6_std_mean,mfcc6_std_std,mfcc7_mean_mean,mfcc7_mean_std,mfcc7_std_mean,mfcc7_std_std,mfcc8_mean_mean,mfcc8_mean_std,mfcc8_std_mean,mfcc8_std_std,mfcc9_mean_mean,mfcc9_mean_std,mfcc9_std_mean,mfcc9_std_std,mfcc10_mean_mean,mfcc10_mean_std,mfcc10_std_mean,mfcc10_std_std,mfcc11_mean_mean,mfcc11_mean_std,mfcc11_std_mean,mfcc11_std_std,mfcc12_mean_mean,mfcc12_mean_std,mfcc12_std_mean,mfcc12_std_std,mfcc13_mean_mean,mfcc13_mean_std,mfcc13_std_mean,mfcc13_std_std,pitch_mean_mean,pitch_mean_std,pitch_std_mean,pitch_std_std,energy_mean,energy_std
5484821efdf99b07b28f2300,1.3347630785715046,0.0010093328934049,1.3894072338591763,1.2236305886409256,-1.6701349777303056,-1.0709186940618949,-0.9525567958983,0.0397438754170014,-0.3442925824501919,-0.9509812678723576,1.0651699670553487,0.2346453952098613,0.8936241483182944,-0.0068514278292573,-0.3224799785374061,0.35071939306195,-0.8514024851134291,-0.0408098976012577,1.512561525311799,-0.3088748273676523,0.8762073352485792,1.5465061213788305,-0.1879585908734948,0.7203245094627484,-0.1677252909762196,0.8386429724003598,0.2068830264593579,-0.3835916963833802,2.1315759672816075,0.3064649326902102,-0.284721985136428,-0.2079040763381443,0.1558189299489883,-0.0473345456674707,0.9410688587980386,-0.7233584830796254,1.0618701990589958,-0.3301259716952839,0.5475917204446058,-0.3965969289206275,-0.1127722281846946,-0.4382288394109114,0.857908488662541,-0.8325903608462019,0.5711689511553388,-1.048600043881373,1.6033889873837404,0.8366630553672516,0.6688344973953909,-1.6131897915597164,-0.2551119507449477,-1.2710189058865904,1.3367482893708784,-0.4673787474388772,0.4981698495712954,-0.6583874399937628,0.0312804583536423,-0.15452108460158
549b8ef4fdf99b4ffa5fa0c9,-0.2847923877888098,-0.2322320156650612,-0.7400527716744452,-0.071798646579264,-0.116343308576817,0.2738300412960827,-1.444132656718934,0.07702481282358,2.078702033585281,-0.3509132318294667,-0.2690691752014156,-0.7517868616919045,-1.2879424442902343,-0.6666525629738452,-0.9293888492212732,-1.1431899948234725,-0.5548799554509084,-0.4023644360243099,0.264754353405697,0.0158932656941478,-0.8031898748085495,-0.3003078560083564,-0.5506309665665887,-0.5742119562611153,-1.3170089666839349,-0.3389154703371241,-0.2399390292220481,-0.156857275811023,0.3167465552980453,0.3437048679168433,-1.4970742198204972,-0.7170264905290392,-0.8949798524517085,-0.4411217694844116,-0.8167816848022338,-1.0209980185766216,0.2006553242634887,-0.5169521782044203,-1.3486005757170627,-0.953234053027498,-0.2354140085533606,-0.9372921155498,-0.767488466442884,-0.4898706948317544,0.2191429786891754,-0.8584309635046415,0.1794579687042986,-0.6593867645567606,0.0360264666081704,-1.0247647618893343,-0.9657223730561844,-0.8648214826853068,-3.014271107495698,0.123673422959871,-4.109603052678575,1.1179551706103634,0.0114690851012247,-0.1229752937061727
5513256cfdf99b1607b1f47b,1.2091259525519649,-0.5349823719463352,1.100376349772881,-0.791706092817088,-0.3849431969107409,-0.3501504340224939,1.505782048418582,0.3963343842445074,-0.7677558201071479,-1.0083713849086828,0.0436524749897765,0.1921097792750056,-0.956392088486809,-0.821255491795268,-0.3198924337913156,-0.7733765188960414,-0.8133224570267381,-0.5643737917931502,0.1423697888464374,0.1091893985452556,0.1590085868608936,-0.7795641522921288,-0.5849073298809458,-0.2749751574663716,-0.9477405284076408,-0.8490179571860547,0.2966256387490757,-0.6743632017210147,-1.0848460191233698,-0.1721247105093455,-0.1068950323502081,-0.073617291249932,-0.8703884317408891,-0.2879098685187705,-0.236099865505514,-0.5682310272896515,0.3173775853153806,0.6724049741681519,0.7919335236125092,-0.6474617318697478,-0.5565749133536889,-0.7664628839504715,0.1178190406684968,-0.3676333508352283,-0.8092527655866801,-0.0402729671089421,-0.5479660600346078,-1.2518495186272551,-1.4390114357403352,-0.5630135992052954,0.5411860601250164,-0.5618294520248278,0.9760344490963626,-0.8827446358032125,0.768429551544083,-0.887175853181363,0.7802325027551537,-0.2637097401257155
5563b68afdf99b672cca50d3,-1.3729155704488498,1.617140701995576,1.124530259936983,1.934265205718188,-0.475030291029892,2.486396093866756,2.290437776822571,0.3907270072254225,0.4976133879898161,-0.4916264210734665,-0.8801877381505817,1.734678532913266,0.1066422968131361,2.8710296945145424,0.5537334207155554,2.510253592455708,0.2656508425880228,-1.3205936039651924,-0.6675616016789502,1.4616955340390467,0.9413795611707596,-1.4587628277320128,-0.83190685112338,1.98425092479938,0.9684968139907276,-0.1254112141380825,-0.9083624065696724,2.896190063312687,0.3491094502759004,0.1736473164252325,-0.8785405682804095,0.8845027071983611,-0.843195243627383,0.7183206122948026,-0.2725505373879665,0.0075809648686003,0.2702320938442484,-0.4743499976240027,-0.3893853274677944,3.537861236444941,-0.7535221359537506,1.572064331819999,0.6244377619017613,0.4402542962090817,-0.2002634275984586,-0.3486596523063476,-1.487688330720431,0.8311667819666154,-0.8386218395738018,0.5926152394136018,-0.1280537917959321,-0.3394759401437603,1.6278011236618994,0.6948483687842505,1.3893060635229544,-0.1101298083141575,-0.6714414312080695,-0.1139838323885532
55b1add5fdf99b6731f04c5a,-0.7961621808778503,-0.2637409459379551,-2.1798256737309183,0.0169970085329874,0.4949016022879581,0.6039757809544604,-1.89546459430664,-1.0037729910329307,1.3055879975957771,0.2786311706182881,-1.829239118622456,0.9368954328893306,-2.950325921440765,-0.3233588592844073,-2.3158437200008968,0.5627689771892366,-3.243719334552569,1.6393405600702882,-0.2695150212321442,1.9172354663835545,-1.593388548547453,-0.8784057492036054,-2.714285613534982,0.5516277819218838,-0.5683379793369937,0.2678179010079334,-2.434053637943911,0.8668536503356917,1.2153324716656608,-0.4690734998538532,-2.455327547479897,-0.1770949068491673,1.4923187917715293,0.0504550915673671,-1.776886079598888,2.572885228252882,-1.0909725542908972,3.1850012125928844,0.7590952628811871,1.8119021136751483,2.5656768499510205,1.2537479171551849,-1.310045887735547,1.9048801087714409,-0.7401689215017669,0.9475915590816306,-0.6693050937740178,1.8988553820732403,-0.907695661263771,1.2644159872171676,-0.7346506767714829,3.1532129890718488,-2.158152036458712,-0.8264106267031223,-2.680031582174404,0.2885156151131077,0.0903350128964672,0.2602446419329726
55b2d3f2fdf99b525bc839aa,-0.6263935319822456,-0.3188578249256966,0.9688281228282084,0.5344206570037678,0.9495035170700208,-0.0680382382281949,0.4407311170726348,-0.4547772104625932,-0.5555887930819191,-0.639787098491147,-1.0302665425310595,-0.590976098607822,-0.107135559106832,0.8509409702751409,-0.5313082185721827,-0.7135863511614048,0.3988863195144657,0.1956703816140094,0.3700217189211016,-0.9025360418248716,0.7207111719965278,-0.8776412802300082,0.5799332865690559,0.5123348838628023,-0.0095208131496279,-0.1647331837646256,0.2788186256288312,-0.3732996182700544,1.1528973839197871,-0.93888927758935,-0.7570969699169947,-0.0200400013290702,-0.7316120864663569,-1.138427874988322,0.0714560498189716,0.1536549916418245,0.6579584503936791,-1.1336106032517956,0.6589123039531014,0.3788939804945057,-1.097918674836562,0.3459217505794775,-0.3760356250245144,0.0549319571540552,-0.0087265612521708,-0.5402989638543764,0.1211358695198445,-0.4699202405226972,-2.0603809383801983,0.3546693162768219,1.825216693410987,0.6557580529197798,0.8091498943066187,-0.2003206834844361,0.5941787992339632,-0.6523031675997749,-0.6893229634810717,-0.6070554065318237
55b74f71fdf99b6e0c49975b,-1.7897181811038454,-0.4874137215434962,-2.761763021581032,-0.8250306547613722,1.0393660794829798,-0.7547119452447322,-0.2836339969241696,-0.824757187599678,3.378616340436667,0.028575093204734,-1.4649958808625034,-1.431139797122433,1.655582482180497,-1.4612084683116624,-1.5184652326251884,-1.0751241716606033,0.5305121045534238,-0.9603328481784066,-1.305575612966041,-1.294360467821161,-1.078314877182774,-0.6534206758989599,1.2830563902847023,-0.3617903200775592,-0.8894262974433391,-0.6133580600123906,-0.1869519880758012,-0.3218071398286434,-0.7363147690668762,0.1558537019679416,-1.219606280199544,-1.167064991020409,-0.8676233928702497,-0.0452644020748505,-1.201921081206391,-1.4466038054446362,-1.407669995747152,-0.1437078367020831,-0.709292348355066,-1.2264060541451176,1.1733745684478534,-0.5685264663946243,-1.3452461703626222,-0.6913235541983852,0.7215352400893383,-0.2523721652102569,-1.930364072698252,-0.6711169914297104,-0.3698133305830339,-1.1503031068755425,-1.6389134593929788,-1.0947296120324508,-2.4780707339216987,0.0316549557851633,-0.92288119920321,0.7826540853951169,0.016152556033868,-0.1869102573955819
55ca5305fdf99b498b73f29c,0.6155632684845503,0.6494689742196146,0.5393331895480026,1.56663937088497,0.8199002486838963,2.5061721841036286,0.7218313582205169,-0.4314168570862558,-3.038974427379352,3.276964390395679,2.043635686840313,-0.1156068085891487,-0.4337139428867201,1.8375363702163383,1.6972651600351802,2.860808612185249,-0.9849829223651458,1.6162921988079133,2.2228103126818537,1.1834510622611598,-0.921751546438002,0.6537096063173146,2.0264439670277343,2.58566985626306,0.9186498942849594,-0.266578325453535,1.910303385923305,3.4008421509294453,-1.344205743569035,1.2122958066054266,3.4639918534918017,0.4716679780783617,-1.8677247929987355,0.8250551691979453,2.221310255975576,-0.5376610168742094,0.6648105586245739,-0.3368577395496534,1.809880241908044,1.3883758724242006,-0.9858095725149144,0.4935929636878782,2.848278869013547,1.3035393334907217,-1.1356059346745868,0.7859838591143173,1.6018888086736838,0.1614539055107093,-1.199545958531615,0.287909543536547,1.630944235846657,2.048221949115266,0.5501268227206012,0.0151571913324865,-0.8125557965052693,0.0400217348728389,-0.0888843306468584,0.1076021577152455
56588a127d69570012dfe00a,-0.0763304874457145,-0.4843346570071065,0.4797964121524794,-1.5856462247263092,-1.7227598345885289,-0.8986793225558739,-1.2834830135740447,-0.603060207353264,-2.416275138222132,0.6298364539686064,0.7984161996819796,-0.4498031941753515,0.032578394795242,-0.9160788581741868,0.5974428657538667,-0.2342619629281781,-1.3228532283740484,-1.6798366466104742,0.0988918564855342,-0.5347617034698544,-0.1675313026320009,-0.900886059868458,0.2808822811330433,-0.4212154331625004,0.3570036743627892,0.0975155051075929,0.0344472225501077,-0.5801271345011071,0.0491344688144674,-0.3531481738536696,1.7177378901413032,0.232027220409074,-0.6602167475627146,-1.2717048339467698,0.8998655181149783,-1.2668161771793478,2.1884479350982864,-0.6373371986903107,0.7235985709121576,0.0663029567657653,-0.5020392659624346,-0.8175049772322567,0.8287174366027024,-0.1756377291292552,1.5625390437264814,-1.0101201018240122,-0.2903546760136425,-0.1855927694484771,0.7605447575029619,-0.6861853640683826,0.0555421896486105,-0.5679342150614142,1.994837225325584,-0.8027188047530467,-0.0606811982656278,-0.6633857647308852,-0.7010998189053984,-0.5733093117738698
5694e7b5e0c800000b5a3841,-0.6699984594837644,5.724946198287234,-1.204030123863672,-0.1852265709482944,0.9872895800577284,3.56249164695449,-1.3363944616278562,0.9582712577746246,1.0143310357040165,0.7802678624395644,-2.37332916393934,-0.9691681274076792,0.181956780840228,0.3069649498486212,-1.468315768719432,0.0001724699403675,0.1653032945559713,1.2497683131916846,-0.5324386629826148,1.300680890508057,-1.018016110500598,1.0318179671701724,1.3071502709355534,-0.596445632473825,-0.339623839394125,-0.2286692764670808,0.2466684930763359,-0.5008287494512387,0.7151355851332829,-0.4816991999338327,-1.8690146669180872,-0.2252454192161984,-0.1067546749398052,-0.5015279573890574,-1.9579042951798569,-0.0504770810633583,-0.2866124335589468,-0.6661368449364637,-0.6983756362934226,0.3658178744593606,1.1157180155689908,-0.0244523965117402,-1.277381640725894,-0.6484712572512366,1.206309667331624,0.1007378919735496,0.3910459127928368,-0.001843741279351,0.6781470870835474,-1.136813628868577,-1.6040183016786835,-0.4150362437080936,-1.966845283188358,0.1978353420556051,-1.2503853324875562,0.9765415610481496,3.025949719142028,15.069990620819848
