video_id,text_pca_0_mean,text_pca_0_std,text_pca_1_mean,text_pca_1_std,text_pca_2_mean,text_pca_2_std,text_pca_3_mean,text_pca_3_std,text_pca_4_mean,text_pca_4_std,text_pca_5_mean,text_pca_5_std,text_pca_6_mean,text_pca_6_std,text_pca_7_mean,text_pca_7_std,text_pca_8_mean,text_pca_8_std,text_pca_9_mean,text_pca_9_std,text_pca_10_mean,text_pca_10_std,text_pca_11_mean,text_pca_11_std,text_pca_12_mean,text_pca_12_std,text_pca_13_mean,text_pca_13_std,text_pca_14_mean,text_pca_14_std,text_pca_15_mean,text_pca_15_std,text_pca_16_mean,text_pca_16_std,text_pca_17_mean,text_pca_17_std,text_pca_18_mean,text_pca_18_std,text_pca_19_mean,text_pca_19_std,text_pca_20_mean,text_pca_20_std,text_pca_21_mean,text_pca_21_std,text_pca_22_mean,text_pca_22_std,text_pca_23_mean,text_pca_23_std,text_pca_24_mean,text_pca_24_std,text_pca_25_mean,text_pca_25_std,text_pca_26_mean,text_pca_26_std,text_pca_27_mean,text_pca_27_std,text_pca_28_mean,text_pca_28_std,text_pca_29_mean,text_pca_29_std,text_pca_30_mean,text_pca_30_std,text_pca_31_mean,text_pca_31_std,text_pca_32_mean,text_pca_32_std,text_pca_33_mean,text_pca_33_std,text_pca_34_mean,text_pca_34_std,text_pca_35_mean,text_pca_35_std,text_pca_36_mean,text_pca_36_std,text_pca_37_mean,text_pca_37_std,text_pca_38_mean,text_pca_38_std,text_pca_39_mean,text_pca_39_std,text_pca_40_mean,text_pca_40_std,text_pca_41_mean,text_pca_41_std,text_pca_42_mean,text_pca_42_std,text_pca_43_mean,text_pca_43_std,text_pca_44_mean,text_pca_44_std,text_pca_45_mean,text_pca_45_std,text_pca_46_mean,text_pca_46_std,text_pca_47_mean,text_pca_47_std,text_pca_48_mean,text_pca_48_std,text_pca_49_mean,text_pca_49_std
5484821efdf99b07b28f2300,2.204737265648891,14.264182136776071,-0.6457332053845748,6.347407781162596,-1.0392913249279845,6.092462252274327,-2.075598876266828,6.337882231945424,-0.9139601382517166,6.217717787081219,0.664164623785002,5.145513104530636,-0.9957611057515904,2.2631699778813754,-0.0399570358602107,2.6919293649875966,-1.300410949684747,2.9680217327037037,-0.3305932849429868,6.123558082956541,1.009411416948205,3.5791591998470818,0.3442665158653241,3.3373059633060733,-0.2060460922939132,2.997397487840062,-0.4740987286929363,5.442327534988432,-0.7474201351916392,2.8592655817879,-0.5015794392270994,4.503238541934523,2.1597693262202964,2.285245627483361,0.07942098139302,3.5737295560208078,-0.4021588269319253,2.785996247775709,-0.2664662815850313,1.7586827170631798,1.2524882905093335,2.256114410654817,1.2461237558035838,1.539327359054342,-1.8897670268994669,3.49639008808799,-0.728164103810354,1.1892789309843528,-0.6937161188694857,3.4867056001214043,1.5843326563844415,2.1041449018593283,1.6316357819568044,2.586224384379727,-0.6138879604198199,1.5190471020825265,-1.4028214495075,1.5003371731654462,-1.5511092564641171,1.553528085466735,0.236370375051538,1.5612172744554444,-1.3600525397350305,0.8453462376220496,0.3400160407838897,1.491932712243104,-0.6366721760642563,1.509081747068416,-0.4716625381693675,1.70075402572592,0.0021321584520483,0.7543599940964764,-0.1053701198432549,1.1884468720996435,-0.3034995024859021,1.761737362999133,-0.9341269012406926,1.3475226974811392,0.5705251692116354,1.5028369828910004,1.7412963047096797,1.30373220458085,0.0695696822940103,1.7849312612878676,0.6040305051480664,1.1708997747951542,0.1617837098182283,1.7619543012600367,0.2057572268738379,0.9685186410636968,0.5989804397230077,2.089133775415221,-0.6288358454211072,1.0547047983069953,0.2187014606286812,1.2509226546605057,0.3391563324074324,0.6965137252288589,-0.4916255355240032,1.6934041307923668
549b8ef4fdf99b4ffa5fa0c9,-0.4901749976149657,12.696189487970612,-6.21983269839498,5.065551299244432,-7.180075374935004,6.198785147219105,0.7443769128655809,6.77306975301362,-3.124055278179497,3.8127796243363465,-1.2926396114001988,2.9801986566842578,-4.483184424920387,4.037882766671385,1.1956204413477187,3.6144042442536,0.678873729327595,3.305709037427116,1.566852175327828,5.553141556192977,-2.4135043231973383,1.558569565572558,-0.3645525701101866,3.4828367250007086,0.555440586064241,3.603238589651353,-0.2218520610126732,2.092294660057642,0.6369835979429658,2.393869727042091,0.3372449689455073,3.1626689377965085,0.6073953830997502,1.8014151061682573,-0.9277803525273116,2.41875565817523,0.1479291837237093,1.5787667597417272,-0.2859389050998842,2.6151767773708414,0.8954848237880912,2.522794005845723,0.8727920357230956,1.723249531840624,-1.777351788052128,2.8521447820554946,0.5154279454720349,1.9733591180447032,1.2161992966845063,1.2222002977426438,-1.1469014425787545,2.617758485191111,0.3819588124972464,1.3297211708222287,-0.3892472265339801,1.8377403858774577,1.3831155263786952,2.828050682937065,-0.4783178179349263,2.001090545815293,-0.6557132558599593,0.8507219867777269,-0.6812784706568085,2.965248200836456,-0.7863223932162767,1.685713997255661,-1.3631802468789171,1.2937323196509831,-1.741074624066563,1.0616165982642662,-1.2887402596379516,1.93734393847386,-0.5953307645441598,1.4526558133027758,0.912817380399543,1.68152476308016,1.1747985520753934,1.6222026073656188,-0.0181026239529565,1.3372939329136273,-0.2475424216632995,1.4166110171623862,-1.9723563792599463,1.141423703860729,-0.8711459313317039,1.5477711433405508,0.0409368871113292,1.0028477899045607,-0.4757693918441422,1.2404241399805536,-0.0825803275391019,0.6787765705436092,1.378097064265309,1.4212609732095276,-0.9005198482564514,1.9374923733920015,-0.9074172789817252,0.8856869582464808,0.4936279775047008,1.3893429195878162
5513256cfdf99b1607b1f47b,-6.603275800530382,14.98654165543575,0.2219104850406801,3.378248261941762,-0.3296060382727581,7.565146106110999,-2.357219732320609,3.769965476439116,2.468038475785684,4.338432739966716,-2.45999231964795,4.347052297997258,-1.535631964987369,4.196069418282525,-3.550152730163319,2.184243418074036,0.2755263633792675,2.943936585449176,3.488645412346656,2.329417451395636,-3.3430955107235896,2.871590236942261,3.5371317086151737,2.425003565152492,-1.507839389508388,2.2428990663229693,-2.263170690001412,1.5145214634205253,2.191291785774632,2.6443113081701126,-1.7700979579529983,4.749816974518839,1.304901717790278,2.975365952146636,0.5276495864474567,2.8678686519852064,0.5752010386793438,2.073748856541534,1.2959868437413629,2.9137528318895654,-0.0513879982900546,3.5509125437481206,0.9999815211132894,2.670240403744897,0.8230402271965626,0.8728413747636453,0.9225230702292524,3.212803010921382,0.2375828182992168,1.8773744558838736,0.7065843165952438,2.790789314016249,0.043010659453974,1.424936943491137,-0.9479300636279874,2.750923279673122,-0.97724057636511,1.7897787374576688,-1.5573479150993792,2.350850731369825,0.321378684782234,2.598104304284256,-0.1995543615146749,1.6733382653105988,0.36107074441866,2.0964271370382024,-0.1674293174681931,2.085588616990777,0.5452727455624669,1.4178789597965662,1.1795937427887242,0.9887554405960244,-0.3446425647365792,2.0355155901869133,0.0300788191946547,2.474519649223571,-1.279535215147619,2.2393720356343025,1.8747102170887944,0.2350677260574693,-0.7344213339628544,1.5611059489147812,0.464511968260576,1.7140997598816423,-0.4839142837421948,1.989583976112481,0.1324424425226401,2.262054499483194,-0.0827769305233229,2.7018645205380385,-0.0867093026366809,1.7339209881145126,-0.228279767561589,2.674971387079373,-1.3552205782264677,1.5307740997395345,0.3729174868937719,1.3752445309787265,1.4407891441748772,1.4307230885267486
5563b68afdf99b672cca50d3,2.5047779140475503,4.773850735324598,-5.261093720400017,8.738869887505503,2.213971263512902,4.729324195914064,3.390563475365518,2.5499349195849863,3.560450108764485,3.9756153962599066,1.5983984986918152,3.6338875484878583,2.6804142582539225,4.932143145096109,-0.98112069874736,5.051899909727515,2.058857325100516,2.561957270269096,0.1027126695587412,2.5703681845383533,3.115514028972207,4.424701723523831,-0.5721360036148061,2.6973973009890955,-1.042033563090054,4.478822200095737,4.895212328192799,2.546471609806557,-0.6773036686640896,2.189972518865933,3.455396626788676,1.5786304565321478,0.1420256230025772,4.757817291109911,1.3997096578416903,2.232920302302119,-0.1732690113352465,2.3372967194346845,1.866941562979017,2.666837344374982,-0.0759076487196945,2.802226614558279,-1.8265272472203355,3.397774927233733,-0.0520003175764396,1.4478009203324524,0.6781601108094487,2.011140018469009,0.4711659743478141,3.01379744224661,0.9441872442757584,2.009087311060891,1.5406095588657605,2.67581123196936,0.5870573166793593,2.785826680335154,-1.1670972019974215,2.45739041545525,0.7774894761926546,1.8604374244124957,0.9609501871349332,2.9174797239434027,0.561373254147098,3.271279704002043,0.2550558919642635,1.9360243902631724,1.810187432866278,1.9742273739406435,-1.5695646911174748,0.7149083707643236,0.1035104841018444,1.177694783270599,0.9109862613769764,2.7123406057678308,0.0101518646099987,1.6263914514212618,0.6853531790083118,1.1296210098731991,1.0404714615351631,0.9030999096251816,1.768176149237726,2.2979541076931578,-0.9034329710255636,1.473425281224217,0.7450422949311583,1.4059980228197324,-0.1736920548650423,2.1556781923803747,1.360956946856757,0.7216452579482575,0.0378218386346925,2.1259392626787808,0.6319343645321283,2.710403820834468,0.1901809033266462,1.0120101879946477,1.4724420217106138,1.252264039104601,0.6293129649804359,1.6639598962002422
55b1add5fdf99b6731f04c5a,3.828284017879799,4.731351171717429,-6.316465942979023,7.944029779490948,2.564781047478521,5.7745896714474005,3.216696762148185,2.72781267910549,-0.1804093930291177,1.957632400179131,4.970421218096074,6.437709858301372,2.171460531216231,3.2740231892976697,3.4091505200918024,4.848134367670736,0.3999018072916477,4.205475149428764,-1.1355630869512854,2.745158632877456,4.711719084088075,2.383876299199306,-0.0049571140758259,2.6351535351914404,0.5672030172116785,4.615309276094567,0.59237150203819,2.2090624440467663,1.2265124999352572,2.404708205381545,-0.4384681329871719,2.004662747209081,0.8921498063167848,4.944737040739911,-2.081273991477445,2.085227270015082,0.0288860190742005,2.0177232460438743,-1.506993529268873,1.7831356407758232,0.1378255404757148,2.5840281417987265,-1.15660651889649,3.1719043380847665,0.1506273315790924,2.499950896122229,-0.9826936691300376,2.1570486549830243,0.916218351412836,1.979350969837436,-0.4955126598035725,1.5903004491238977,1.456270638231416,1.811618635398065,1.5084722283721896,2.7522473742536904,-0.948034721440781,2.0379279630888973,-0.645939939247039,1.7266412750587474,-0.3841009377959381,1.2255382414865177,0.2975219446556694,1.7722507095617512,-0.2961243754879303,2.513037966993745,0.2396382988735524,2.000819802136751,0.2060273674657905,1.9306806175233715,0.3333059070290406,1.5565131555580265,-0.2033069966876548,1.374322967752572,-0.5069787885284655,2.442008730558908,-0.0410050023250816,0.8249871750703004,0.2677105510577978,1.4601907730679144,-1.0703230885264012,0.5654111038439504,-0.536733371912423,1.86656780706964,-0.0471777230476386,1.1299160693142811,0.4009741342960003,1.9827644201644543,0.1050228140931604,1.0130003116179518,0.1589523406184879,1.7926621064416968,-0.1954668732112613,1.8676708503259052,0.2904244413726024,1.805581466249792,0.4958449863139293,0.8431468897930962,-0.0805907425266085,1.8839548928880645
55b2d3f2fdf99b525bc839aa,2.7909973786728006,11.4305025840766,-1.114212502944904,3.6743510086514815,-2.443801134933423,4.998651486636836,-3.533456062466472,3.3460324888996795,-1.5805843064978236,5.449515603133594,-0.5166749087202119,5.612118096360563,-5.512836997186242,3.7098203984278735,-0.4324011179496502,2.9074842326383976,1.5363643835819767,0.9911785092925334,0.7722250365800195,3.55095121705405,-2.4641077085948844,3.32004386720374,-2.4160110763426497,4.610542697439214,-0.843859277287836,4.369811975136689,1.859890532508928,3.057949599895094,-0.5031631846986662,3.941881067495759,0.7417615445007399,2.695880780694044,0.3134924018033945,1.5018154231687344,1.0701915237186788,1.2773588580538813,-0.8159504499115126,1.4876931775784457,0.244328827465968,2.348163509728967,-2.698071573051419,2.028110730120275,-0.8660864119874705,2.0816401016046706,0.5497170156854742,3.416676196253288,-1.8308981468926904,1.2519395603470285,2.0843964602874023,0.9120632555545723,-0.7002576447018339,3.7530966114630457,-1.087504830859546,2.2625160810515355,0.2725614657991734,1.4051405757710873,-1.3781127078301705,2.7683625563104624,0.1188209206733506,1.2401102461594202,1.490390935521189,2.2573973508071115,1.8227921242258365,1.214289903943985,-0.1302055695459453,1.5808608787582374,-0.4477170049913939,1.5203080209057536,-0.256030184538598,1.316192593994698,1.4421220414847102,1.574757925955168,1.0887182187079667,1.7114396136082943,-0.3722482861908384,1.2647159848208878,-0.5084959632667074,1.8104974829603009,0.1404700134272858,1.9309226910067463,0.8069127130550736,1.879675243891324,0.7785825185661007,1.5532791400236698,0.7036222395185053,1.6400102881577865,-0.8374311147747647,1.7936067048647404,-0.5383019706915798,1.1679053378593969,-0.3859799824576879,1.0639983278092453,0.1179481217616301,1.5522952817239568,0.4999850801274644,0.6458150015597935,1.7874465557251142,1.2227738504718406,0.8496044782578628,1.9705885056707375
55b74f71fdf99b6e0c49975b,0.5489732772163993,4.941104283199422,5.542307434112867,9.21040738101089,-1.8613604376842587,4.440472057112602,0.0202580460294656,6.632497807684289,3.1501769258044967,4.978861265440968,-1.8335383026062828,5.524062010838131,3.204865664101406,3.860486230795,-1.9874125082482228,4.94976656865282,-1.034618250311454,4.675903914181592,-3.8986054741168954,4.370310364082888,-1.845507885499665,1.631352048888854,3.1414644163765644,1.7944463479960675,-0.1708332223498327,4.725534227849159,2.869272821119276,2.2418787901690496,1.4252284329629286,2.7639763645694826,-0.634725073779718,3.628789831026848,-0.6349023927398516,2.8203019524156634,0.339586874032916,2.453354854052045,-1.2179825816259993,3.074529260637239,-1.3308158981925786,2.177666264707716,1.0144516774321513,3.075041720873764,-1.796565531080631,2.71970511988972,-0.2488488879613649,2.1372539321718067,-1.177029616473638,2.6392260077370797,0.0775659995547209,1.9001066020144852,0.6870044568940643,1.3219044389261276,0.8743972909420764,2.873491308733858,-0.4334881575904292,3.457195384195187,-1.5216072441575188,1.3819925793732453,0.3073044802894953,1.88704441796936,-0.2939325242991452,0.7831472029699491,-0.4383987369459086,1.293505887602026,1.257125585374672,1.4567127128879591,0.710655416387263,0.9587351648183032,-0.0792755845359994,1.005038334220858,-0.0329909868401737,0.5145836724088523,0.4085013221766505,0.6987736857835615,0.1794098050301112,1.7765908888926596,-0.414907219491496,2.064847076215305,0.0797750264417724,0.9844294677412756,-1.2000775416720784,1.252115863444349,-0.9643681157431576,1.6716494947036025,1.3438660766626824,1.1319766170213603,-0.3265745687383987,1.4798452661350132,-1.2235988419750732,2.112715585398187,0.6206245834424936,0.6727378271481397,-1.296407976946033,0.3387447260492312,-0.0575816940781708,0.8168590054376709,0.8760695274708303,1.5437114738458626,-0.6870825034502732,1.2829013288694218
55ca5305fdf99b498b73f29c,5.114505402236653,6.066013170493367,-0.7866604796415636,5.662352011044302,2.7318423261524987,5.720608864128742,4.548924612487746,4.9576303257535,-0.3723029745965345,4.215537212622565,1.829559914322501,3.8717403924581535,0.9113098949883572,2.706274519183492,0.3900282219495887,4.03804692958118,2.456343661729812,3.66914844293322,0.5864944903282855,2.7615561715796937,4.291644091518461,2.8730525155886584,1.759265878847723,3.662323164320267,-0.6538259674064361,4.898330405253003,-0.2827261801533309,1.5346649878133614,-0.7519326147290409,2.736276406100436,-0.0066485799015292,1.89889692663616,0.9231743012447828,2.3062124298450404,0.3055366638671092,3.385535607402389,0.1348426560145309,2.327375406446376,0.4290541373168223,3.371146572120789,0.4903526771640679,2.4611890893968478,0.990328622836456,1.9401907486025851,-0.0030819249384249,1.4862484257287152,-0.8332797342935288,2.120323802946622,-0.0281307563743093,3.090623095110432,-0.6152308477027847,1.442148664640751,0.7577461409448608,2.966940540269044,-0.3407409504526288,2.136001253117573,0.677560116258871,3.151324457730407,0.3700404403074248,1.729051836534886,0.4490586818134219,0.9258886183142118,0.6445703915838025,1.5687875147278767,0.5354314024398431,2.237118557655386,0.0464350282518775,2.1432212398243937,-1.297272851772892,1.6155725429204937,0.2265319009919875,1.979060194361996,-0.4241959739318921,2.155872258064789,-0.3991482254863254,1.9106866377064495,0.5389037305134542,1.078007677689792,0.4916033182654544,0.7560625965617794,0.2160306884383548,1.5073538937861557,-0.3616967601667579,1.6993835494327991,-0.6540590457485621,1.0203534933822915,-0.3600103479371113,1.3920896031716163,0.2561718177788208,1.194959465780754,-0.6248627098750121,1.9655882524320896,0.0141929807757342,2.0840419510303043,0.0300075210410687,1.4219901497472431,0.129753793016954,1.4165775532217102,0.4510650951861634,1.1065829665357043
56588a127d69570012dfe00a,-10.81411754482006,8.988359561299152,5.182203589656921,4.302894514296927,1.3904240553840344,9.690382512925073,-1.33542790403193,3.785993951829027,-1.4805478228286943,4.95368522639368,-0.1955929476896162,4.877783436904524,0.3425684884815614,7.175587235958534,0.3469853394480087,2.9168847576775723,0.9444385145059871,4.895097940012544,1.4250807411935558,4.867585660139608,3.227376377602752,3.1824830154605066,-1.3220268000077768,1.9977639421229096,0.7128628372593346,4.053507948522855,-2.2286277653654127,2.5714048422138305,-1.1695771027036244,3.4236458287914573,-1.3381822637785958,1.480529364098184,2.7498343567883854,3.0376123099026007,1.2383589145694114,1.64588495821729,0.2513176730940794,3.205677239886078,0.1520093971455563,2.9318934508768586,0.2953867913053539,1.9046080792348408,-2.1205007673664658,1.369619400009924,1.4785234375906378,1.855169885104228,-0.4637253731897913,2.2562606030694967,-0.7151345596679265,2.3510537441270243,-0.4085454356892943,1.9884721543025,0.3868334308336695,1.613730638630988,1.3045524401547235,2.6610219788591256,-0.1691896450976403,3.0800130824731924,1.069902815927687,1.060035610237193,0.7327044755199538,0.8491497157075659,1.3405114111761407,2.3536490522596103,1.0677527796153157,2.8844368915006084,-0.901471265454366,0.8316135229441246,1.5300542847850351,1.2789216985042504,-1.1173919212322223,2.084278428670159,0.6706574961631523,1.6303932868168023,-0.9234942578054562,1.7126774717574504,-0.3896367942658592,2.9385308126998537,1.533515357186605,1.210497945018683,0.6513154866957604,0.6178403402514974,-1.39206214357485,1.6451914336525235,-0.2266316289852208,1.7544447826065568,-0.9180807364506872,1.1152064155063537,0.6709321202193362,1.406063041469069,0.8200564976312793,1.1640161754089609,-1.4168200522157897,0.8152971387894803,0.9741108638082524,1.0580173067275784,0.7311918503580412,1.7816147090703924,1.0171990788768532,2.5316906173029854
5694e7b5e0c800000b5a3841,-5.719354393210769,13.25081725900666,-7.026607223677977,3.911345218400673,0.2815003659642405,6.634506609652341,-5.532742215063094,1.781662653220204,0.6246840906610173,5.260082154464182,2.362219153718983,2.580315301279241,-2.21084752044817,4.491752914534923,-0.4846245108503907,4.680826757764654,2.3601701556279657,3.8222803738695887,-0.5277976795116301,3.03795122269858,-0.775029477441894,3.7364705301554015,3.1047700045710704,1.8041722303701335,-0.3855110081495178,2.0991966926557364,1.3304416617226973,3.333748032261614,-1.7554487816396938,2.1862484506889777,1.5977059220397485,3.799982096755657,-0.9028818242862128,3.630385351812674,0.260885922364855,0.7726322248788258,0.6745754671460354,1.916628013115115,-1.493623042900814,2.6818726767735805,-0.3003311397694564,0.7965464206100823,-1.2690432749590077,1.5263360483575772,0.8727550661298361,1.967517474644132,1.6202892281482686,3.273422573245824,-0.8756447191590935,2.123023652360604,0.0529139225222125,3.7635322538604408,0.3186160113990246,2.07999949621591,0.5072140150650001,2.4323517642862,2.098476472152969,3.412848098392657,0.265279128065137,1.5808882130883977,0.2311705043856136,1.6457085354809533,-0.1268135696101913,1.180625059331153,1.0951817868962,1.568803553608748,0.6987721368028407,2.830606306762624,0.4408303596589082,2.8954428816372406,0.2302786605321747,3.2247160391883765,0.8765953784694697,1.0696293468001798,-1.5639557075374546,1.767677081439757,0.8237735126745925,2.2746841383802137,0.0345615284261058,1.0070433042297444,0.968011381377829,2.054195960482056,-0.4557725268978985,1.761359110949136,-1.0662917612663436,1.4357269010092195,0.3995743958339894,2.996322404428226,0.158857656458835,1.5006029660382971,0.6822952404510817,1.3823522744288324,1.0784753758937666,1.7730058296802664,-0.5182024319568947,1.5215765533101124,0.1669742462040934,1.6294013216555907,-0.7788123985879517,0.7165906009719967
